time,ax,ay,az,label
0.0,0.020548169712869182,0.5423872907664661,0.7791890118362795,bearing
0.01,0.39837602331057287,0.3059110293831622,-0.21846782310379997,bearing
0.02,-0.016246303744095008,-0.3252310333224722,-0.4235124274372777,bearing
0.03,-0.37912058778346625,-0.5625212084283775,-0.22563416388886737,bearing
0.04,-0.001697652241363634,0.6345056775243073,0.7994121405542524,bearing
0.05,0.39200818570263624,0.29444126837737317,-0.1569311584638188,bearing
0.06,0.013323764953179136,-0.26411450529758573,-0.4568732030611559,bearing
0.07,-0.3917858806770591,-0.5464606771665276,-0.22193041354791915,bearing
0.08,0.0018473172016932324,0.6213914050619965,0.7761227294527643,bearing
0.09,0.3910772824291723,0.3023707817206605,-0.2102436601908716,bearing
0.1,-0.0038458441654226944,-0.27748456062489457,-0.4170932154616006,bearing
0.11,-0.3928574401961953,-0.551447612842992,-0.19596336215742136,bearing
0.12,-0.00507450845468717,0.5853370111735722,0.7846301194731867,bearing
0.13,0.3963042579318388,0.2724612591591545,-0.1894956934595759,bearing
0.14,-0.012001984356302318,-0.2946750442880357,-0.38896159579072626,bearing
0.15,-0.387787326033301,-0.5630350857479183,-0.19101095426457854,bearing
0.16,-0.00792716754896006,0.5897690083866741,0.8090753327411461,bearing
0.17,0.40733742736340744,0.2616139846395772,-0.26613507681393533,bearing
0.18,0.0004250425326325443,-0.3031905691021929,-0.40018603878893305,bearing
0.19,-0.4083537767729549,-0.5202642589075124,-0.24502609111402057,bearing
0.2,0.028297525354075637,0.5965004907864969,0.7772511439375789,bearing
0.21,0.4018918302371004,0.3141016036440026,-0.19802019109379213,bearing
0.22,-0.017670541503861947,-0.2925191135999777,-0.3921604840647555,bearing
0.23,-0.3704294563327896,-0.5802320450890542,-0.20356506063502916,bearing
0.24,0.017291717522050744,0.5847891045597169,0.7736245245386767,bearing
0.25,0.3927446730469853,0.2663534785077704,-0.19713643132408945,bearing
0.26,0.0013526681849179694,-0.30170022318771483,-0.340301464011131,bearing
0.27,-0.3872358634452258,-0.5541932658437602,-0.17997973714453927,bearing
0.28,0.0077757171656465725,0.5707804917156444,0.8402973693805043,bearing
0.29,0.4144355403838408,0.2359089257246189,-0.2114642080526049,bearing
0.3,0.0017756774406575328,-0.2790826286440594,-0.4242989714475896,bearing
0.31,-0.40611367027494505,-0.5657796373777478,-0.17563641682561562,bearing
0.32,0.0019842928826142013,0.5363399740362284,0.8748242655869265,bearing
0.33,0.38405080749050347,0.29360323069627936,-0.2221583133924239,bearing
0.34,-0.0037710928660178995,-0.28963006410256087,-0.41583023419457527,bearing
0.35000000000000003,-0.3992615569098567,-0.5580906391214879,-0.1593817361250759,bearing
0.36,0.0060468202858492935,0.5377990380257028,0.7634861912801993,bearing
0.37,0.42586863064152797,0.23372005264817872,-0.20465248305259004,bearing
0.38,-0.01472162579532615,-0.32112335633064637,-0.35183421280051924,bearing
0.39,-0.37623386303844475,-0.5731465454356306,-0.19583846353111542,bearing
0.4,0.006560879579125008,0.5402090653954881,0.7448485553454537,bearing
0.41000000000000003,0.36433693550517976,0.33427190676104734,-0.239698093019845,bearing
0.42,0.01880594884406948,-0.25176767044444515,-0.44881348633776325,bearing
0.43,-0.4014271708421236,-0.582624017885373,-0.17849009988294223,bearing
