time,ax,ay,az,label
0.0,-0.009210807528097728,0.7746563932921278,1.1531620403358724,imbalance
0.01,0.30244901141490593,0.26138074512586384,-0.2823438503803977,imbalance
0.02,0.0019227528951519229,-0.46062968990772796,-0.595361460819031,imbalance
0.03,-0.3024016303234253,-0.7547641425537224,-0.36251336865494266,imbalance
0.04,-0.008336704709960984,0.8481353785363942,1.048046650510404,imbalance
0.05,0.30156043134939714,0.39937894140372193,-0.3132692224779381,imbalance
0.06,0.006237456615755705,-0.3751066300060422,-0.6151250742158721,imbalance
0.07,-0.2905113320184786,-0.6956338558714646,-0.3184794027985808,imbalance
0.08,-0.005133833666426176,0.7903904400119004,1.1500929865254406,imbalance
0.09,0.3005414267671603,0.3538638673826883,-0.22348176454530935,imbalance
0.1,0.0015232387838731282,-0.4177084329768876,-0.5578907622064245,imbalance
0.11,-0.30217945633005244,-0.777218972261982,-0.26042964538132,imbalance
0.12,-0.011649785222397631,0.689312392234227,1.1847027778674113,imbalance
0.13,0.2914394032522992,0.4080523582754571,-0.2205332604195161,imbalance
0.14,-0.004750225655093996,-0.34393370281861063,-0.45580949282810634,imbalance
0.15,-0.299482646679913,-0.7802988322545955,-0.21099854487181074,imbalance
0.16,-0.0064331125284735995,0.8469382610788736,1.1681417572642119,imbalance
0.17,0.29817161152194616,0.3809229439933601,-0.32055515944560353,imbalance
0.18,0.005763417783826159,-0.4485947686640363,-0.5660577437690768,imbalance
0.19,-0.29126885513979456,-0.6788740626109191,-0.19505544078070194,imbalance
0.2,0.002504526952389076,0.6535350354016554,1.1367463598178802,imbalance
0.21,0.2998523165782113,0.3902625672831605,-0.2780510494936143,imbalance
0.22,0.0023077997076201727,-0.3523382401050706,-0.5817368236412542,imbalance
0.23,-0.2939021375524749,-0.745816522010583,-0.2638234810915717,imbalance
0.24,-0.004804127669734968,0.7181886738841377,1.0937916071537248,imbalance
0.25,0.3043109752515359,0.36102331058210413,-0.24030084132705104,imbalance
0.26,-0.0009466555981094701,-0.37560547838149544,-0.5389035409788238,imbalance
0.27,-0.3041933829611546,-0.7795116323900115,-0.22851766112322766,imbalance
0.28,0.0036693014799968234,0.7646132504354215,1.0523795774699258,imbalance
0.29,0.29725517666243334,0.41262411611180017,-0.21906565782038676,imbalance
0.3,0.004835637011694998,-0.4522943111241689,-0.6605939621893214,imbalance
0.31,-0.3070090288137407,-0.768047472759901,-0.2757552499874228,imbalance
0.32,-0.005576964062039648,0.7686887110579739,1.110240092836716,imbalance
0.33,0.30361565357782666,0.33162610918410274,-0.18474327497099258,imbalance
0.34,0.004058759653137193,-0.44878267135547184,-0.5168314313673281,imbalance
0.35000000000000003,-0.29942047281001655,-0.8055393403666579,-0.23411509006878012,imbalance
0.36,-0.003995907654263374,0.7781457457803822,1.1749419123425857,imbalance
0.37,0.30873504347953,0.33925028966239945,-0.22097698000406088,imbalance
0.38,0.003166607359984247,-0.3989667464286424,-0.7117653772682212,imbalance
0.39,-0.2927807424890271,-0.7923762575065092,-0.21131383160449524,imbalance
0.4,-0.00462590091419331,0.6909682471788713,1.0359749127538969,imbalance
0.41000000000000003,0.30339298407922843,0.39982874361198184,-0.209131045429724,imbalance
0.42,-0.00720451199216586,-0.3977174841422952,-0.6063190291500815,imbalance
0.43,-0.3035104123631305,-0.7769293799714648,-0.2906498490354953,imbalance
0.44,-0.006353767674988853,0.7881238377052421,1.170511037376309,imbalance
0.45,0.28468755083598984,0.46399473245206957,-0.21353157314696264,imbalance
0.46,-0.013408060735199229,-0.3832393075264874,-0.5371341530923883,imbalance
0.47000000000000003,-0.30994830693208386,-0.716940744700089,-0.2831182278622129,imbalance
0.48,0.017367766159056476,0.7061209199917833,1.1164812145243794,imbalance
0.49,0.2944593505023695,0.4361420816392354,-0.2602207432627729,imbalance
0.5,0.0023993784123044846,-0.406392007413877,-0.5963021852159536,imbalance
0.51,-0.29382565512997627,-0.7717387847272645,-0.1795753954249863,imbalance
0.52,-0.010951292208037347,0.7020235527211298,1.0855281830787091,imbalance
0.53,0.2986419182105982,0.3991667963001104,-0.31835316785384377,imbalance
0.54,-0.001125787371963277,-0.4137375926811975,-0.6421859615832336,imbalance
0.55,-0.29454490637928765,-0.7489576146941143,-0.23372631554314977,imbalance
0.56,-0.006623103174270445,0.6725108573546734,1.0996607365525366,imbalance
0.5700000000000001,0.30286575481418265,0.40260371377166526,-0.240357853970119,imbalance
0.58,-0.0027058032474663435,-0.3859892668057947,-0.6328204186185085,imbalance
0.59,-0.3068741804391548,-0.6659348254915637,-0.1373108094249667,imbalance
0.6,-0.001549478872745857,0.7357585451391967,1.0974823352096157,imbalance
0.61,0.30126484079899396,0.4122114976463848,-0.24625042283307574,imbalance
0.62,0.004174622776861659,-0.32586128422745,-0.6060243964975506,imbalance
0.63,-0.29282371173214145,-0.7954414550220327,-0.2936613180886696,imbalance
0.64,-0.003210307127957888,0.7440460856843191,1.1605775908326734,imbalance
0.65,0.296487111047982,0.36122651526682326,-0.2838303724675741,imbalance
0.66,0.0019043078119151103,-0.3697706622073499,-0.5186699298363885,imbalance
0.67,-0.3029711314013659,-0.7982988250918135,-0.2839699190340187,imbalance
0.68,0.0012642451190106117,0.7200286457522789,1.1198115817479528,imbalance
0.6900000000000001,0.3050330874034986,0.47915524484063093,-0.1962437476414327,imbalance
0.7000000000000001,-0.007766868116200893,-0.3708722541276307,-0.5711659829179419,imbalance
0.71,-0.3087896494212117,-0.5924667599026932,-0.2883938756683443,imbalance
0.72,-0.010662831113612091,0.7581184242195776,1.1065896345677735,imbalance
0.73,0.3067590462400457,0.36647731618350976,-0.2910508589785489,imbalance
0.74,0.004133502577312505,-0.4318834777123324,-0.590326043183495,imbalance
0.75,-0.2996404488277927,-0.7750473850630656,-0.22638624863900705,imbalance
0.76,0.005490588362185666,0.693239877203713,1.1069677423264324,imbalance
0.77,0.30907589388769546,0.42534105005987244,-0.2953734528307678,imbalance
0.78,-0.006748063246649608,-0.418297910723854,-0.6358726058557854,imbalance
0.79,-0.30084287923403535,-0.7645510191302627,-0.23760982285162519,imbalance
0.8,-0.008310466198067416,0.6977208685266195,1.0238272659844965,imbalance
0.81,0.310539983222418,0.34797584627458167,-0.16476944603057914,imbalance
0.8200000000000001,0.009934932617195927,-0.3956305377149388,-0.5004172162953486,imbalance
0.8300000000000001,-0.2972111651664579,-0.7373937095859987,-0.30641109171791475,imbalance
0.84,0.00462573254665005,0.7215089279389002,1.2092666986330025,imbalance
0.85,0.2948255359336379,0.30476533321406024,-0.2911111178253849,imbalance
0.86,0.009947877646995137,-0.40547592116103454,-0.6604292816548358,imbalance
0.87,-0.30383572214647764,-0.7369853518900891,-0.26354150043696967,imbalance
0.88,-0.0012389839888663418,0.7088899127450762,1.1261800114398048,imbalance
0.89,0.2883964591461386,0.3284806242172991,-0.27825549005235517,imbalance
0.9,-0.0006904412552211012,-0.44913184897439973,-0.6667933768514795,imbalance
0.91,-0.30175309638667186,-0.7764087315406714,-0.21989104740971266,imbalance
0.92,0.0005437148956644314,0.8019892009278262,1.0751532130737598,imbalance
0.93,0.2984702034072198,0.437536444528706,-0.21679090781028804,imbalance
0.9400000000000001,0.0013224690570196585,-0.4057429534599986,-0.6294269493047043,imbalance
0.9500000000000001,-0.30061638055890827,-0.6808235671590075,-0.2705849762503448,imbalance
0.96,-0.005909900936611791,0.8000246816305556,1.0752362865247829,imbalance
0.97,0.29642071202167447,0.5136038075618985,-0.26302053651302154,imbalance
0.98,-0.013973797302057585,-0.35441553555371147,-0.5552724648108748,imbalance
0.99,-0.2993008426579476,-0.6480797812061728,-0.2545748506023448,imbalance
1.0,-0.013146201856880228,0.7344740356808044,1.23988406639456,imbalance
1.01,0.2976031468841984,0.40110105031828863,-0.1380910315578432,imbalance
1.02,-0.010360571750395842,-0.4020843910749451,-0.5973120409988565,imbalance
1.03,-0.2940103413131489,-0.7662720633374774,-0.3471101838085002,imbalance
1.04,-0.005335695537140621,0.8207264697046901,1.0675895022545943,imbalance
1.05,0.30780090267300225,0.39634641982229685,-0.12044222982870298,imbalance
1.06,-0.004487284172260558,-0.4178255737588904,-0.5913157809842863,imbalance
1.07,-0.30193677269003616,-0.7729450270458961,-0.24233883171667864,imbalance
1.08,-0.005618028888321282,0.7439914006807596,1.0229368786413504,imbalance
1.09,0.29568685633422764,0.2734183710177916,-0.23740512122808766,imbalance
1.1,-0.001213681979271282,-0.45083530619185036,-0.6170597698976991,imbalance
1.11,-0.29733051306057173,-0.776505360271711,-0.28487886879821145,imbalance
1.12,-0.011072470528484932,0.7291784288156845,0.9827670412752146,imbalance
1.1300000000000001,0.2932861342135995,0.3700043007607545,-0.2277120148278922,imbalance
1.1400000000000001,0.0002815705805135447,-0.39059749913173886,-0.5772074469359675,imbalance
1.1500000000000001,-0.29121250601608634,-0.6908217668244396,-0.2059142950075466,imbalance
1.16,-0.0037048869500348417,0.731607085055407,0.981654621170804,imbalance
1.17,0.30499125231227164,0.36517754665887164,-0.2712341863026748,imbalance
1.18,-0.005919915353530651,-0.43408790257606206,-0.5934019897600411,imbalance
1.19,-0.30346916573485894,-0.6402755045282067,-0.23411746244467072,imbalance
1.2,5.070521669949239e-05,0.7190153785921117,1.0289387569747925,imbalance
1.21,0.2962390737954283,0.3305066375741414,-0.17400843910476466,imbalance
1.22,-0.003978342196004197,-0.35921055428062054,-0.5207459428579998,imbalance
1.23,-0.2903891092221563,-0.7678293719943545,-0.2708071226928743,imbalance
1.24,-0.0012875142347648569,0.7244256247329289,1.158126866226453,imbalance
1.25,0.30252071976435474,0.3786857504598835,-0.26615050076130886,imbalance
1.26,0.00035469355888763864,-0.4738563514691821,-0.596531247163386,imbalance
1.27,-0.3017246243658352,-0.7548992456562356,-0.20302055740101388,imbalance
1.28,0.0013094492565487686,0.7158062611137546,1.1079226662124677,imbalance
1.29,0.3032523067293022,0.39035526939855647,-0.30008849718719677,imbalance
1.3,0.0011509947165556549,-0.39145326216216236,-0.6587996935758977,imbalance
1.31,-0.30608494916642814,-0.7053361074755288,-0.2881546337670524,imbalance
1.32,0.0022425601291325165,0.7726722490700583,1.1479213411095712,imbalance
