time,ax,ay,az,label
0.0,-0.001465758604231799,0.24122985339247843,0.3222217447718718,normal
0.01,0.29501234022162515,0.12189909284957318,-0.08002072043370717,normal
0.02,0.004476354826785041,-0.12723270482952298,-0.1716648568884343,normal
0.03,-0.30195633589339826,-0.22978075342302787,-0.08931194365792194,normal
0.04,-0.0036318165108810956,0.23339205166956958,0.3277604937499916,normal
0.05,0.29155200453443275,0.11879569959979332,-0.09174597805902891,normal
0.06,0.008411079168161847,-0.11760999613035489,-0.17295143654583836,normal
0.07,-0.3077720923203629,-0.23723529853360356,-0.07753146589294387,normal
0.08,0.0014348829852299002,0.23239402967626085,0.32546427338495626,normal
0.09,0.3033096025725461,0.11761176334059853,-0.08355267656259943,normal
0.1,-0.0019380428090469068,-0.1168012476493695,-0.17760047384300764,normal
0.11,-0.2979039473241426,-0.23496827979073887,-0.07855735905527063,normal
0.12,0.0024783266556191973,0.23405844838274495,0.32778638485618966,normal
0.13,0.30420312509900543,0.12103224239623375,-0.08020312028728148,normal
0.14,0.0030182319367591946,-0.11774437806805003,-0.16425445902657435,normal
0.15,-0.3015655882371108,-0.23572335918931012,-0.08499998804393545,normal
0.16,-0.002001301361338496,0.2393685033805398,0.33632191779196824,normal
0.17,0.3102456432501556,0.1253949217902009,-0.08127583979348156,normal
0.18,0.005468472751075899,-0.1108174518660751,-0.16474364339121414,normal
0.19,-0.30348993623772247,-0.23785694309495103,-0.08056258272597641,normal
0.2,0.0016502883457383218,0.23425801649299471,0.32182711902322864,normal
0.21,0.3019736979696797,0.11227650819019573,-0.08620750454026427,normal
0.22,-9.180662507482921e-05,-0.12582412173809987,-0.17130431313801392,normal
0.23,-0.2912184165834902,-0.22962247633400665,-0.08831608869855188,normal
0.24,-0.0005167392684479132,0.2327584597247823,0.33264935193849604,normal
0.25,0.2995878784559018,0.11537623961727142,-0.07590036725056108,normal
0.26,0.004112997128298138,-0.11631926013441213,-0.17741568687066564,normal
0.27,-0.30472430263209166,-0.23166349307270373,-0.08142430804420211,normal
0.28,-0.0026365340163419103,0.2213798225588321,0.32953470897537895,normal
0.29,0.30734764520189145,0.12573276867947614,-0.07655592833652859,normal
0.3,-0.00014710633703243696,-0.11990331429080067,-0.16794984306949542,normal
0.31,-0.30402181781741905,-0.2360771247175437,-0.08206881193547874,normal
0.32,0.0008743511370728098,0.22662579923069523,0.3229276899825482,normal
0.33,0.3007158438422287,0.1225178411665599,-0.0799925804463131,normal
0.34,0.0066829398149901836,-0.12261832224703528,-0.17064708940224071,normal
0.35000000000000003,-0.2945611156020361,-0.2340867255211567,-0.084101032610145,normal
0.36,0.001023619568594134,0.2336151486347587,0.34058888353656525,normal
0.37,0.3082891880055942,0.12283159903424734,-0.07913534782086337,normal
0.38,0.0063799574494005865,-0.11877371879896469,-0.1732495253683763,normal
0.39,-0.2982123471740594,-0.22577474849645637,-0.08279958161365704,normal
0.4,-0.004232520416571693,0.2244622481916206,0.3341617855705782,normal
0.41000000000000003,0.30895508793500315,0.1173426180664583,-0.0740549279625719,normal
0.42,0.0063412609860998516,-0.1147984979397387,-0.1669149256032998,normal
0.43,-0.3060562080492458,-0.22303891885192093,-0.0749175709010982,normal
0.44,-0.0029735520855994233,0.23917414462005143,0.32380839032265113,normal
0.45,0.29333182405573804,0.12273821348584292,-0.08022725307736273,normal
0.46,-0.005368193891104466,-0.11582306428223622,-0.1757543731249167,normal
0.47000000000000003,-0.2936567062032017,-0.22911746587466447,-0.07598172827765641,normal
0.48,0.00045024168915191803,0.2304654353535948,0.33448632352168584,normal
0.49,0.296676906697191,0.12326175586453944,-0.08494935719244437,normal
0.5,0.0037792822729685203,-0.12503825742749564,-0.1729972523971358,normal
0.51,-0.2957962967146436,-0.23265912243506107,-0.0848180963963581,normal
0.52,0.006680403578983773,0.2309138440532169,0.3311274725647745,normal
0.53,0.30304967759082085,0.1225960487225477,-0.08050404832866546,normal
0.54,0.003202062851955728,-0.12284935213741438,-0.16980865759781077,normal
0.55,-0.30411519261711084,-0.23296961667713958,-0.08163357522234185,normal
0.56,0.0004884536054761312,0.22832483442104987,0.33916402148952585,normal
0.5700000000000001,0.2998442994894905,0.11836928600988375,-0.07520096703989584,normal
0.58,-0.01173572491679782,-0.11438959553371085,-0.17071857650152858,normal
0.59,-0.2982106493090091,-0.2426281019331044,-0.08765053920430134,normal
0.6,-0.008540735383989391,0.23365109296746697,0.32152553427855785,normal
0.61,0.3036039951439008,0.12723291472409382,-0.08809023063514376,normal
0.62,-0.0019289872209919535,-0.11574561628126404,-0.1678092249213078,normal
0.63,-0.3018432381052517,-0.23291928806352616,-0.08082017706667213,normal
0.64,-0.002506166524139161,0.2370960606113605,0.3361594246895478,normal
0.65,0.2969511533407363,0.11653000203032314,-0.0764159325384145,normal
0.66,-0.0011433184675937878,-0.11653675033588007,-0.18114833419711232,normal
0.67,-0.29536310511817543,-0.22719126297819248,-0.08410661141612084,normal
0.68,-0.005421298103598753,0.23452513356528923,0.32160824418035183,normal
0.6900000000000001,0.300055865826675,0.12522831228896988,-0.08201024649951874,normal
0.7000000000000001,0.010556598426866215,-0.12528442561963388,-0.16844787927242966,normal
0.71,-0.3033578182901584,-0.23914102209524268,-0.07962347530982805,normal
0.72,-8.054512844927476e-05,0.2372525876729119,0.32991185171596393,normal
0.73,0.30420767996233805,0.13256967589283167,-0.08586728329839317,normal
0.74,0.010922673803151884,-0.11975325134900422,-0.15844749048529508,normal
0.75,-0.29224048138698167,-0.22891805623005598,-0.07923722659724614,normal
0.76,-0.000701938161332595,0.21866248833041138,0.33785989929217575,normal
